Trafikkregistreringspunkt;Navn;Vegreferanse;Fra;Til;Dato;Fra tidspunkt;Til tidspunkt;Felt;Trafikkmengde;Dekningsgrad (%);Antall timer total;Antall timer inkludert;Antall timer ugyldig;Ikke gyldig lengde;Lengdekvalitetsgrad (%);< 5,6m;>= 5,6m;5,6m - 7,6m;7,6m - 12,5m;12,5m - 16,0m;>= 16,0m;16,0m - 24,0m;>= 24,0m
31157V2782679;Tromsøysundtunnelen T2;EV8 S2D1 m5455;2023-03-08T00:00+01:00;2023-03-08T01:00+01:00;08.03.2023;00:00;01:00;3;2;100;1;1;0;0;100;2;0;0;0;0;0;0;0
31157V2782679;Tromsøysundtunnelen T2;EV8 S2D1 m5455;2023-03-08T00:00+01:00;2023-03-08T01:00+01:00;08.03.2023;00:00;01:00;Totalt i retning Tomasjord;0;100;1;1;0;0;100;-;-;-;-;-;-;-;-
31157V2782679;Tromsøysundtunnelen T2;EV8 S2D1 m5455;2023-03-08T00:00+01:00;2023-03-08T01:00+01:00;08.03.2023;00:00;01:00;Totalt i retning Tromsøya;21;100;1;1;0;0;100;15;6;2;1;3;0;0;0
31157V2782679;Tromsøysundtunnelen T2;EV8 S2D1 m5455;2023-03-08T00:00+01:00;2023-03-08T01:00+01:00;08.03.2023;00:00;01:00;Totalt;21;100;1;1;0;0;100;15;6;2;1;3;0;0;0
31157V2782679;Tromsøysundtunnelen T2;EV8 S2D1 m5455;2023-03-08T01:00+01:00;2023-03-08T02:00+01:00;08.03.2023;01:00;02:00;1;11;100;1;1;0;0;100;6;5;1;1;0;3;3;0
31157V2782679;Tromsøysundtunnelen T2;EV8 S2D1 m5455;2023-03-08T01:00+01:00;2023-03-08T02:00+01:00;08.03.2023;01:00;02:00;3;3;100;1;1;0;0;100;3;0;0;0;0;0;0;0
31157V2782679;Tromsøysundtunnelen T2;EV8 S2D1 m5455;2023-03-08T01:00+01:00;2023-03-08T02:00+01:00;08.03.2023;01:00;02:00;Totalt i retning Tomasjord;0;100;1;1;0;0;100;-;-;-;-;-;-;-;-
31157V2782679;Tromsøysundtunnelen T2;EV8 S2D1 m5455;2023-03-08T01:00+01:00;2023-03-08T02:00+01:00;08.03.2023;01:00;02:00;Totalt i retning Tromsøya;14;100;1;1;0;0;100;9;5;1;1;0;3;3;0
31157V2782679;Tromsøysundtunnelen T2;EV8 S2D1 m5455;2023-03-08T01:00+01:00;2023-03-08T02:00+01:00;08.03.2023;01:00;02:00;Totalt;14;100;1;1;0;0;100;9;5;1;1;0;3;3;0
31157V2782679;Tromsøysundtunnelen T2;EV8 S2D1 m5455;2023-03-08T02:00+01:00;2023-03-08T03:00+01:00;08.03.2023;02:00;03:00;1;5;100;1;1;0;0;100;4;1;0;0;0;1;1;0
31157V2782679;Tromsøysundtunnelen T2;EV8 S2D1 m5455;2023-03-08T02:00+01:00;2023-03-08T03:00+01:00;08.03.2023;02:00;03:00;3;0;100;1;1;0;0;100;0;0;0;0;0;0;0;0
31157V2782679;Tromsøysundtunnelen T2;EV8 S2D1 m5455;2023-03-08T02:00+01:00;2023-03-08T03:00+01:00;08.03.2023;02:00;03:00;Totalt i retning Tomasjord;0;100;1;1;0;0;100;-;-;-;-;-;-;-;-
31157V2782679;Tromsøysundtunnelen T2;EV8 S2D1 m5455;2023-03-08T02:00+01:00;2023-03-08T03:00+01:00;08.03.2023;02:00;03:00;Totalt i retning Tromsøya;5;100;1;1;0;0;100;4;1;0;0;0;1;1;0
31157V2782679;Tromsøysundtunnelen T2;EV8 S2D1 m5455;2023-03-08T02:00+01:00;2023-03-08T03:00+01:00;08.03.2023;02:00;03:00;Totalt;5;100;1;1;0;0;100;4;1;0;0;0;1;1;0
31157V2782679;Tromsøysundtunnelen T2;EV8 S2D1 m5455;2023-03-08T03:00+01:00;2023-03-08T04:00+01:00;08.03.2023;03:00;04:00;1;7;100;1;1;0;0;100;3;4;0;2;0;2;2;0
31157V2782679;Tromsøysundtunnelen T2;EV8 S2D1 m5455;2023-03-08T03:00+01:00;2023-03-08T04:00+01:00;08.03.2023;03:00;04:00;3;2;100;1;1;0;0;100;1;1;1;0;0;0;0;0
31157V2782679;Tromsøysundtunnelen T2;EV8 S2D1 m5455;2023-03-08T03:00+01:00;2023-03-08T04:00+01:00;08.03.2023;03:00;04:00;Totalt i retning Tomasjord;0;100;1;1;0;0;100;-;-;-;-;-;-;-;-
31157V2782679;Tromsøysundtunnelen T2;EV8 S2D1 m5455;2023-03-08T03:00+01:00;2023-03-08T04:00+01:00;08.03.2023;03:00;04:00;Totalt i retning Tromsøya;9;100;1;1;0;0;100;4;5;1;2;0;2;2;0
31157V2782679;Tromsøysundtunnelen T2;EV8 S2D1 m5455;2023-03-08T03:00+01:00;2023-03-08T04:00+01:00;08.03.2023;03:00;04:00;Totalt;9;100;1;1;0;0;100;4;5;1;2;0;2;2;0
31157V2782679;Tromsøysundtunnelen T2;EV8 S2D1 m5455;2023-03-08T04:00+01:00;2023-03-08T05:00+01:00;08.03.2023;04:00;05:00;1;19;100;1;1;0;0;100;16;3;0;1;0;2;1;1
31157V2782679;Tromsøysundtunnelen T2;EV8 S2D1 m5455;2023-03-08T04:00+01:00;2023-03-08T05:00+01:00;08.03.2023;04:00;05:00;3;4;100;1;1;0;0;100;4;0;0;0;0;0;0;0
31157V2782679;Tromsøysundtunnelen T2;EV8 S2D1 m5455;2023-03-08T04:00+01:00;2023-03-08T05:00+01:00;08.03.2023;04:00;05:00;Totalt i retning Tomasjord;0;100;1;1;0;0;100;-;-;-;-;-;-;-;-
31157V2782679;Tromsøysundtunnelen T2;EV8 S2D1 m5455;2023-03-08T04:00+01:00;2023-03-08T05:00+01:00;08.03.2023;04:00;05:00;Totalt i retning Tromsøya;23;100;1;1;0;0;100;20;3;0;1;0;2;1;1
31157V2782679;Tromsøysundtunnelen T2;EV8 S2D1 m5455;2023-03-08T04:00+01:00;2023-03-08T05:00+01:00;08.03.2023;04:00;05:00;Totalt;23;100;1;1;0;0;100;20;3;0;1;0;2;1;1
31157V2782679;Tromsøysundtunnelen T2;EV8 S2D1 m5455;2023-03-08T05:00+01:00;2023-03-08T06:00+01:00;08.03.2023;05:00;06:00;1;87;100;1;1;0;0;100;77;10;4;0;1;5;4;1
31157V2782679;Tromsøysundtunnelen T2;EV8 S2D1 m5455;2023-03-08T05:00+01:00;2023-03-08T06:00+01:00;08.03.2023;05:00;06:00;3;7;100;1;1;0;0;100;7;0;0;0;0;0;0;0
31157V2782679;Tromsøysundtunnelen T2;EV8 S2D1 m5455;2023-03-08T05:00+01:00;2023-03-08T06:00+01:00;08.03.2023;05:00;06:00;Totalt i retning Tomasjord;0;100;1;1;0;0;100;-;-;-;-;-;-;-;-
31157V2782679;Tromsøysundtunnelen T2;EV8 S2D1 m5455;2023-03-08T05:00+01:00;2023-03-08T06:00+01:00;08.03.2023;05:00;06:00;Totalt i retning Tromsøya;94;100;1;1;0;0;100;84;10;4;0;1;5;4;1
31157V2782679;Tromsøysundtunnelen T2;EV8 S2D1 m5455;2023-03-08T05:00+01:00;2023-03-08T06:00+01:00;08.03.2023;05:00;06:00;Totalt;94;100;1;1;0;0;100;84;10;4;0;1;5;4;1
31157V2782679;Tromsøysundtunnelen T2;EV8 S2D1 m5455;2023-03-08T06:00+01:00;2023-03-08T07:00+01:00;08.03.2023;06:00;07:00;1;345;100;1;1;0;0;100;312;33;24;1;3;5;4;1
31157V2782679;Tromsøysundtunnelen T2;EV8 S2D1 m5455;2023-03-08T06:00+01:00;2023-03-08T07:00+01:00;08.03.2023;06:00;07:00;3;45;100;1;1;0;0;100;43;2;2;0;0;0;0;0
31157V2782679;Tromsøysundtunnelen T2;EV8 S2D1 m5455;2023-03-08T06:00+01:00;2023-03-08T07:00+01:00;08.03.2023;06:00;07:00;Totalt i retning Tomasjord;0;100;1;1;0;0;100;-;-;-;-;-;-;-;-
31157V2782679;Tromsøysundtunnelen T2;EV8 S2D1 m5455;2023-03-08T06:00+01:00;2023-03-08T07:00+01:00;08.03.2023;06:00;07:00;Totalt i retning Tromsøya;390;100;1;1;0;0;100;355;35;26;1;3;5;4;1
31157V2782679;Tromsøysundtunnelen T2;EV8 S2D1 m5455;2023-03-08T06:00+01:00;2023-03-08T07:00+01:00;08.03.2023;06:00;07:00;Totalt;390;100;1;1;0;0;100;355;35;26;1;3;5;4;1
31157V2782679;Tromsøysundtunnelen T2;EV8 S2D1 m5455;2023-03-08T07:00+01:00;2023-03-08T08:00+01:00;08.03.2023;07:00;08:00;1;674;100;1;1;0;0;100;599;75;48;11;11;5;5;0
31157V2782679;Tromsøysundtunnelen T2;EV8 S2D1 m5455;2023-03-08T07:00+01:00;2023-03-08T08:00+01:00;08.03.2023;07:00;08:00;3;155;100;1;1;0;0;100;148;7;7;0;0;0;0;0
31157V2782679;Tromsøysundtunnelen T2;EV8 S2D1 m5455;2023-03-08T07:00+01:00;2023-03-08T08:00+01:00;08.03.2023;07:00;08:00;Totalt i retning Tomasjord;0;100;1;1;0;0;100;-;-;-;-;-;-;-;-
31157V2782679;Tromsøysundtunnelen T2;EV8 S2D1 m5455;2023-03-08T07:00+01:00;2023-03-08T08:00+01:00;08.03.2023;07:00;08:00;Totalt i retning Tromsøya;829;100;1;1;0;0;100;747;82;55;11;11;5;5;0
31157V2782679;Tromsøysundtunnelen T2;EV8 S2D1 m5455;2023-03-08T07:00+01:00;2023-03-08T08:00+01:00;08.03.2023;07:00;08:00;Totalt;829;100;1;1;0;0;100;747;82;55;11;11;5;5;0
31157V2782679;Tromsøysundtunnelen T2;EV8 S2D1 m5455;2023-03-08T08:00+01:00;2023-03-08T09:00+01:00;08.03.2023;08:00;09:00;1;365;100;1;1;0;0;100;327;38;20;7;7;4;4;0
31157V2782679;Tromsøysundtunnelen T2;EV8 S2D1 m5455;2023-03-08T08:00+01:00;2023-03-08T09:00+01:00;08.03.2023;08:00;09:00;3;57;100;1;1;0;0;100;57;0;0;0;0;0;0;0
31157V2782679;Tromsøysundtunnelen T2;EV8 S2D1 m5455;2023-03-08T08:00+01:00;2023-03-08T09:00+01:00;08.03.2023;08:00;09:00;Totalt i retning Tomasjord;0;100;1;1;0;0;100;-;-;-;-;-;-;-;-
31157V2782679;Tromsøysundtunnelen T2;EV8 S2D1 m5455;2023-03-08T08:00+01:00;2023-03-08T09:00+01:00;08.03.2023;08:00;09:00;Totalt i retning Tromsøya;422;100;1;1;0;0;100;384;38;20;7;7;4;4;0
31157V2782679;Tromsøysundtunnelen T2;EV8 S2D1 m5455;2023-03-08T08:00+01:00;2023-03-08T09:00+01:00;08.03.2023;08:00;09:00;Totalt;422;100;1;1;0;0;100;384;38;20;7;7;4;4;0
31157V2782679;Tromsøysundtunnelen T2;EV8 S2D1 m5455;2023-03-08T09:00+01:00;2023-03-08T10:00+01:00;08.03.2023;09:00;10:00;1;337;100;1;1;0;0;100;282;55;25;17;8;5;5;0
31157V2782679;Tromsøysundtunnelen T2;EV8 S2D1 m5455;2023-03-08T09:00+01:00;2023-03-08T10:00+01:00;08.03.2023;09:00;10:00;3;50;100;1;1;0;0;100;48;2;1;1;0;0;0;0
31157V2782679;Tromsøysundtunnelen T2;EV8 S2D1 m5455;2023-03-08T09:00+01:00;2023-03-08T10:00+01:00;08.03.2023;09:00;10:00;Totalt i retning Tomasjord;0;100;1;1;0;0;100;-;-;-;-;-;-;-;-
31157V2782679;Tromsøysundtunnelen T2;EV8 S2D1 m5455;2023-03-08T09:00+01:00;2023-03-08T10:00+01:00;08.03.2023;09:00;10:00;Totalt i retning Tromsøya;387;100;1;1;0;0;100;330;57;26;18;8;5;5;0
31157V2782679;Tromsøysundtunnelen T2;EV8 S2D1 m5455;2023-03-08T09:00+01:00;2023-03-08T10:00+01:00;08.03.2023;09:00;10:00;Totalt;387;100;1;1;0;0;100;330;57;26;18;8;5;5;0
31157V2782679;Tromsøysundtunnelen T2;EV8 S2D1 m5455;2023-03-08T10:00+01:00;2023-03-08T11:00+01:00;08.03.2023;10:00;11:00;1;271;100;1;1;0;0;100;218;53;30;10;5;8;8;0
31157V2782679;Tromsøysundtunnelen T2;EV8 S2D1 m5455;2023-03-08T10:00+01:00;2023-03-08T11:00+01:00;08.03.2023;10:00;11:00;3;24;100;1;1;0;0;100;21;3;2;0;1;0;0;0
31157V2782679;Tromsøysundtunnelen T2;EV8 S2D1 m5455;2023-03-08T10:00+01:00;2023-03-08T11:00+01:00;08.03.2023;10:00;11:00;Totalt i retning Tomasjord;0;100;1;1;0;0;100;-;-;-;-;-;-;-;-
31157V2782679;Tromsøysundtunnelen T2;EV8 S2D1 m5455;2023-03-08T10:00+01:00;2023-03-08T11:00+01:00;08.03.2023;10:00;11:00;Totalt i retning Tromsøya;295;100;1;1;0;0;100;239;56;32;10;6;8;8;0
31157V2782679;Tromsøysundtunnelen T2;EV8 S2D1 m5455;2023-03-08T10:00+01:00;2023-03-08T11:00+01:00;08.03.2023;10:00;11:00;Totalt;295;100;1;1;0;0;100;239;56;32;10;6;8;8;0
31157V2782679;Tromsøysundtunnelen T2;EV8 S2D1 m5455;2023-03-08T11:00+01:00;2023-03-08T12:00+01:00;08.03.2023;11:00;12:00;1;261;100;1;1;0;0;100;213;48;21;14;6;7;7;0
31157V2782679;Tromsøysundtunnelen T2;EV8 S2D1 m5455;2023-03-08T11:00+01:00;2023-03-08T12:00+01:00;08.03.2023;11:00;12:00;3;31;100;1;1;0;0;100;31;0;0;0;0;0;0;0
31157V2782679;Tromsøysundtunnelen T2;EV8 S2D1 m5455;2023-03-08T11:00+01:00;2023-03-08T12:00+01:00;08.03.2023;11:00;12:00;Totalt i retning Tomasjord;0;100;1;1;0;0;100;-;-;-;-;-;-;-;-
31157V2782679;Tromsøysundtunnelen T2;EV8 S2D1 m5455;2023-03-08T11:00+01:00;2023-03-08T12:00+01:00;08.03.2023;11:00;12:00;Totalt i retning Tromsøya;292;100;1;1;0;0;100;244;48;21;14;6;7;7;0
31157V2782679;Tromsøysundtunnelen T2;EV8 S2D1 m5455;2023-03-08T11:00+01:00;2023-03-08T12:00+01:00;08.03.2023;11:00;12:00;Totalt;292;100;1;1;0;0;100;244;48;21;14;6;7;7;0
31157V2782679;Tromsøysundtunnelen T2;EV8 S2D1 m5455;2023-03-08T12:00+01:00;2023-03-08T13:00+01:00;08.03.2023;12:00;13:00;1;278;100;1;1;0;0;100;236;42;20;17;1;4;3;1
31157V2782679;Tromsøysundtunnelen T2;EV8 S2D1 m5455;2023-03-08T12:00+01:00;2023-03-08T13:00+01:00;08.03.2023;12:00;13:00;3;17;100;1;1;0;0;100;16;1;1;0;0;0;0;0
31157V2782679;Tromsøysundtunnelen T2;EV8 S2D1 m5455;2023-03-08T12:00+01:00;2023-03-08T13:00+01:00;08.03.2023;12:00;13:00;Totalt i retning Tomasjord;0;100;1;1;0;0;100;-;-;-;-;-;-;-;-
31157V2782679;Tromsøysundtunnelen T2;EV8 S2D1 m5455;2023-03-08T12:00+01:00;2023-03-08T13:00+01:00;08.03.2023;12:00;13:00;Totalt i retning Tromsøya;295;100;1;1;0;0;100;252;43;21;17;1;4;3;1
31157V2782679;Tromsøysundtunnelen T2;EV8 S2D1 m5455;2023-03-08T12:00+01:00;2023-03-08T13:00+01:00;08.03.2023;12:00;13:00;Totalt;295;100;1;1;0;0;100;252;43;21;17;1;4;3;1
31157V2782679;Tromsøysundtunnelen T2;EV8 S2D1 m5455;2023-03-08T13:00+01:00;2023-03-08T14:00+01:00;08.03.2023;13:00;14:00;1;299;100;1;1;0;0;100;242;57;21;27;4;5;4;1
31157V2782679;Tromsøysundtunnelen T2;EV8 S2D1 m5455;2023-03-08T13:00+01:00;2023-03-08T14:00+01:00;08.03.2023;13:00;14:00;3;23;100;1;1;0;0;100;23;0;0;0;0;0;0;0
31157V2782679;Tromsøysundtunnelen T2;EV8 S2D1 m5455;2023-03-08T13:00+01:00;2023-03-08T14:00+01:00;08.03.2023;13:00;14:00;Totalt i retning Tomasjord;0;100;1;1;0;0;100;-;-;-;-;-;-;-;-
31157V2782679;Tromsøysundtunnelen T2;EV8 S2D1 m5455;2023-03-08T13:00+01:00;2023-03-08T14:00+01:00;08.03.2023;13:00;14:00;Totalt i retning Tromsøya;322;100;1;1;0;0;100;265;57;21;27;4;5;4;1
31157V2782679;Tromsøysundtunnelen T2;EV8 S2D1 m5455;2023-03-08T13:00+01:00;2023-03-08T14:00+01:00;08.03.2023;13:00;14:00;Totalt;322;100;1;1;0;0;100;265;57;21;27;4;5;4;1
31157V2782679;Tromsøysundtunnelen T2;EV8 S2D1 m5455;2023-03-08T14:00+01:00;2023-03-08T15:00+01:00;08.03.2023;14:00;15:00;1;310;100;1;1;0;0;100;255;55;22;27;3;3;3;0
31157V2782679;Tromsøysundtunnelen T2;EV8 S2D1 m5455;2023-03-08T14:00+01:00;2023-03-08T15:00+01:00;08.03.2023;14:00;15:00;3;23;100;1;1;0;0;100;21;2;2;0;0;0;0;0
31157V2782679;Tromsøysundtunnelen T2;EV8 S2D1 m5455;2023-03-08T14:00+01:00;2023-03-08T15:00+01:00;08.03.2023;14:00;15:00;Totalt i retning Tomasjord;0;100;1;1;0;0;100;-;-;-;-;-;-;-;-
31157V2782679;Tromsøysundtunnelen T2;EV8 S2D1 m5455;2023-03-08T14:00+01:00;2023-03-08T15:00+01:00;08.03.2023;14:00;15:00;Totalt i retning Tromsøya;333;100;1;1;0;0;100;276;57;24;27;3;3;3;0
31157V2782679;Tromsøysundtunnelen T2;EV8 S2D1 m5455;2023-03-08T14:00+01:00;2023-03-08T15:00+01:00;08.03.2023;14:00;15:00;Totalt;333;100;1;1;0;0;100;276;57;24;27;3;3;3;0
31157V2782679;Tromsøysundtunnelen T2;EV8 S2D1 m5455;2023-03-08T15:00+01:00;2023-03-08T16:00+01:00;08.03.2023;15:00;16:00;1;273;100;1;1;0;0;100;228;45;20;14;8;3;3;0
31157V2782679;Tromsøysundtunnelen T2;EV8 S2D1 m5455;2023-03-08T15:00+01:00;2023-03-08T16:00+01:00;08.03.2023;15:00;16:00;3;16;100;1;1;0;0;100;14;2;2;0;0;0;0;0
31157V2782679;Tromsøysundtunnelen T2;EV8 S2D1 m5455;2023-03-08T15:00+01:00;2023-03-08T16:00+01:00;08.03.2023;15:00;16:00;Totalt i retning Tomasjord;0;100;1;1;0;0;100;-;-;-;-;-;-;-;-
31157V2782679;Tromsøysundtunnelen T2;EV8 S2D1 m5455;2023-03-08T15:00+01:00;2023-03-08T16:00+01:00;08.03.2023;15:00;16:00;Totalt i retning Tromsøya;289;100;1;1;0;0;100;242;47;22;14;8;3;3;0
31157V2782679;Tromsøysundtunnelen T2;EV8 S2D1 m5455;2023-03-08T15:00+01:00;2023-03-08T16:00+01:00;08.03.2023;15:00;16:00;Totalt;289;100;1;1;0;0;100;242;47;22;14;8;3;3;0
31157V2782679;Tromsøysundtunnelen T2;EV8 S2D1 m5455;2023-03-08T16:00+01:00;2023-03-08T17:00+01:00;08.03.2023;16:00;17:00;1;234;100;1;1;0;0;100;182;52;19;14;12;7;7;0
31157V2782679;Tromsøysundtunnelen T2;EV8 S2D1 m5455;2023-03-08T16:00+01:00;2023-03-08T17:00+01:00;08.03.2023;16:00;17:00;3;18;100;1;1;0;0;100;18;0;0;0;0;0;0;0
31157V2782679;Tromsøysundtunnelen T2;EV8 S2D1 m5455;2023-03-08T16:00+01:00;2023-03-08T17:00+01:00;08.03.2023;16:00;17:00;Totalt i retning Tomasjord;0;100;1;1;0;0;100;-;-;-;-;-;-;-;-
31157V2782679;Tromsøysundtunnelen T2;EV8 S2D1 m5455;2023-03-08T16:00+01:00;2023-03-08T17:00+01:00;08.03.2023;16:00;17:00;Totalt i retning Tromsøya;252;100;1;1;0;0;100;200;52;19;14;12;7;7;0
31157V2782679;Tromsøysundtunnelen T2;EV8 S2D1 m5455;2023-03-08T16:00+01:00;2023-03-08T17:00+01:00;08.03.2023;16:00;17:00;Totalt;252;100;1;1;0;0;100;200;52;19;14;12;7;7;0
31157V2782679;Tromsøysundtunnelen T2;EV8 S2D1 m5455;2023-03-08T17:00+01:00;2023-03-08T18:00+01:00;08.03.2023;17:00;18:00;1;272;100;1;1;0;0;100;234;38;14;12;9;3;3;0
31157V2782679;Tromsøysundtunnelen T2;EV8 S2D1 m5455;2023-03-08T17:00+01:00;2023-03-08T18:00+01:00;08.03.2023;17:00;18:00;3;23;100;1;1;0;0;100;22;1;0;1;0;0;0;0
31157V2782679;Tromsøysundtunnelen T2;EV8 S2D1 m5455;2023-03-08T17:00+01:00;2023-03-08T18:00+01:00;08.03.2023;17:00;18:00;Totalt i retning Tomasjord;0;100;1;1;0;0;100;-;-;-;-;-;-;-;-
31157V2782679;Tromsøysundtunnelen T2;EV8 S2D1 m5455;2023-03-08T17:00+01:00;2023-03-08T18:00+01:00;08.03.2023;17:00;18:00;Totalt i retning Tromsøya;295;100;1;1;0;0;100;256;39;14;13;9;3;3;0
31157V2782679;Tromsøysundtunnelen T2;EV8 S2D1 m5455;2023-03-08T17:00+01:00;2023-03-08T18:00+01:00;08.03.2023;17:00;18:00;Totalt;295;100;1;1;0;0;100;256;39;14;13;9;3;3;0
31157V2782679;Tromsøysundtunnelen T2;EV8 S2D1 m5455;2023-03-08T18:00+01:00;2023-03-08T19:00+01:00;08.03.2023;18:00;19:00;1;235;100;1;1;0;0;100;211;24;8;10;5;1;1;0
31157V2782679;Tromsøysundtunnelen T2;EV8 S2D1 m5455;2023-03-08T18:00+01:00;2023-03-08T19:00+01:00;08.03.2023;18:00;19:00;3;20;100;1;1;0;0;100;18;2;0;1;1;0;0;0
31157V2782679;Tromsøysundtunnelen T2;EV8 S2D1 m5455;2023-03-08T18:00+01:00;2023-03-08T19:00+01:00;08.03.2023;18:00;19:00;Totalt i retning Tomasjord;0;100;1;1;0;0;100;-;-;-;-;-;-;-;-
31157V2782679;Tromsøysundtunnelen T2;EV8 S2D1 m5455;2023-03-08T18:00+01:00;2023-03-08T19:00+01:00;08.03.2023;18:00;19:00;Totalt i retning Tromsøya;255;100;1;1;0;0;100;229;26;8;11;6;1;1;0
31157V2782679;Tromsøysundtunnelen T2;EV8 S2D1 m5455;2023-03-08T18:00+01:00;2023-03-08T19:00+01:00;08.03.2023;18:00;19:00;Totalt;255;100;1;1;0;0;100;229;26;8;11;6;1;1;0
31157V2782679;Tromsøysundtunnelen T2;EV8 S2D1 m5455;2023-03-08T19:00+01:00;2023-03-08T20:00+01:00;08.03.2023;19:00;20:00;1;196;100;1;1;0;0;100;168;28;12;11;2;3;3;0
31157V2782679;Tromsøysundtunnelen T2;EV8 S2D1 m5455;2023-03-08T19:00+01:00;2023-03-08T20:00+01:00;08.03.2023;19:00;20:00;3;11;100;1;1;0;0;100;11;0;0;0;0;0;0;0
31157V2782679;Tromsøysundtunnelen T2;EV8 S2D1 m5455;2023-03-08T19:00+01:00;2023-03-08T20:00+01:00;08.03.2023;19:00;20:00;Totalt i retning Tomasjord;0;100;1;1;0;0;100;-;-;-;-;-;-;-;-
31157V2782679;Tromsøysundtunnelen T2;EV8 S2D1 m5455;2023-03-08T19:00+01:00;2023-03-08T20:00+01:00;08.03.2023;19:00;20:00;Totalt i retning Tromsøya;207;100;1;1;0;0;100;179;28;12;11;2;3;3;0
31157V2782679;Tromsøysundtunnelen T2;EV8 S2D1 m5455;2023-03-08T19:00+01:00;2023-03-08T20:00+01:00;08.03.2023;19:00;20:00;Totalt;207;100;1;1;0;0;100;179;28;12;11;2;3;3;0
31157V2782679;Tromsøysundtunnelen T2;EV8 S2D1 m5455;2023-03-08T20:00+01:00;2023-03-08T21:00+01:00;08.03.2023;20:00;21:00;1;113;100;1;1;0;0;100;88;25;9;9;3;4;3;1
31157V2782679;Tromsøysundtunnelen T2;EV8 S2D1 m5455;2023-03-08T20:00+01:00;2023-03-08T21:00+01:00;08.03.2023;20:00;21:00;3;6;100;1;1;0;0;100;6;0;0;0;0;0;0;0
31157V2782679;Tromsøysundtunnelen T2;EV8 S2D1 m5455;2023-03-08T20:00+01:00;2023-03-08T21:00+01:00;08.03.2023;20:00;21:00;Totalt i retning Tomasjord;0;100;1;1;0;0;100;-;-;-;-;-;-;-;-
31157V2782679;Tromsøysundtunnelen T2;EV8 S2D1 m5455;2023-03-08T20:00+01:00;2023-03-08T21:00+01:00;08.03.2023;20:00;21:00;Totalt i retning Tromsøya;119;100;1;1;0;0;100;94;25;9;9;3;4;3;1
31157V2782679;Tromsøysundtunnelen T2;EV8 S2D1 m5455;2023-03-08T20:00+01:00;2023-03-08T21:00+01:00;08.03.2023;20:00;21:00;Totalt;119;100;1;1;0;0;100;94;25;9;9;3;4;3;1
31157V2782679;Tromsøysundtunnelen T2;EV8 S2D1 m5455;2023-03-08T21:00+01:00;2023-03-08T22:00+01:00;08.03.2023;21:00;22:00;1;131;100;1;1;0;0;100;120;11;4;3;3;1;1;0
31157V2782679;Tromsøysundtunnelen T2;EV8 S2D1 m5455;2023-03-08T21:00+01:00;2023-03-08T22:00+01:00;08.03.2023;21:00;22:00;3;10;100;1;1;0;0;100;10;0;0;0;0;0;0;0
31157V2782679;Tromsøysundtunnelen T2;EV8 S2D1 m5455;2023-03-08T21:00+01:00;2023-03-08T22:00+01:00;08.03.2023;21:00;22:00;Totalt i retning Tomasjord;0;100;1;1;0;0;100;-;-;-;-;-;-;-;-
31157V2782679;Tromsøysundtunnelen T2;EV8 S2D1 m5455;2023-03-08T21:00+01:00;2023-03-08T22:00+01:00;08.03.2023;21:00;22:00;Totalt i retning Tromsøya;141;100;1;1;0;0;100;130;11;4;3;3;1;1;0
31157V2782679;Tromsøysundtunnelen T2;EV8 S2D1 m5455;2023-03-08T21:00+01:00;2023-03-08T22:00+01:00;08.03.2023;21:00;22:00;Totalt;141;100;1;1;0;0;100;130;11;4;3;3;1;1;0
31157V2782679;Tromsøysundtunnelen T2;EV8 S2D1 m5455;2023-03-08T22:00+01:00;2023-03-08T23:00+01:00;08.03.2023;22:00;23:00;1;60;100;1;1;0;0;100;54;6;2;2;2;0;0;0
31157V2782679;Tromsøysundtunnelen T2;EV8 S2D1 m5455;2023-03-08T22:00+01:00;2023-03-08T23:00+01:00;08.03.2023;22:00;23:00;3;5;100;1;1;0;0;100;5;0;0;0;0;0;0;0
31157V2782679;Tromsøysundtunnelen T2;EV8 S2D1 m5455;2023-03-08T22:00+01:00;2023-03-08T23:00+01:00;08.03.2023;22:00;23:00;Totalt i retning Tomasjord;0;100;1;1;0;0;100;-;-;-;-;-;-;-;-
31157V2782679;Tromsøysundtunnelen T2;EV8 S2D1 m5455;2023-03-08T22:00+01:00;2023-03-08T23:00+01:00;08.03.2023;22:00;23:00;Totalt i retning Tromsøya;65;100;1;1;0;0;100;59;6;2;2;2;0;0;0
31157V2782679;Tromsøysundtunnelen T2;EV8 S2D1 m5455;2023-03-08T22:00+01:00;2023-03-08T23:00+01:00;08.03.2023;22:00;23:00;Totalt;65;100;1;1;0;0;100;59;6;2;2;2;0;0;0
31157V2782679;Tromsøysundtunnelen T2;EV8 S2D1 m5455;2023-03-08T23:00+01:00;2023-03-09T00:00+01:00;08.03.2023;23:00;00:00;1;27;100;1;1;0;0;100;24;3;0;1;1;1;1;0
31157V2782679;Tromsøysundtunnelen T2;EV8 S2D1 m5455;2023-03-08T23:00+01:00;2023-03-09T00:00+01:00;08.03.2023;23:00;00:00;3;2;100;1;1;0;0;100;2;0;0;0;0;0;0;0
31157V2782679;Tromsøysundtunnelen T2;EV8 S2D1 m5455;2023-03-08T23:00+01:00;2023-03-09T00:00+01:00;08.03.2023;23:00;00:00;Totalt i retning Tomasjord;0;100;1;1;0;0;100;-;-;-;-;-;-;-;-
